,dateYear,dateMonth,dateDay,rating,content,Processed
1644,2021,9,12,5,사용하기 편하고 이체와 타행 입출금시 넘 좋아요,"['사용', '하다', '편하다', '이체', '와', '타', '행', '입출금', '시', '넘다', '좋다']"
1645,2021,12,10,1,업데이트가 안됨 제거 하고 설치해도 업데이트가 안됨 atm출금 이 불가능,"['업데이트', '가', '안되다', '제거', '하다', '설치', '하다', '업데이트', '가', '안되다', '출금', '이', '불가능']"
1646,2020,7,7,5,사용 편리합니다만 공공기관에서 사용하는 디브레인상 카뱅은 미등록은행으로 되어있어 월급.수당등 자동 계좌이체가 않됨. 사용에 더편리하도록 개선요망~,"['사용', '편리하다', '공공기관', '에서', '사용', '하다', '디', '브레인', '상', '카뱅', '은', '미등록', '은행', '으로', '되어다', '월급', '수당', '등', '자동', '계좌', '이체', '가', '않다', '되다', '사용', '에', '더', '편리하다', '개선', '요망']"
1647,2019,8,16,1,신분증재촬영 때문에 다시는 안쓰고 싶은 앱 장점보다 단점이 많음,"['신분증', '재', '촬영', '때문', '에', '다시다', '안', '쓰다', '싶다', '앱', '장점', '보다', '단점', '이', '많다']"
1648,2019,1,30,5,카드도착해서 통장개설후등록까지다햇습니당 정말 사용하기편리해요!,"['카드', '도', '착하다', '통장', '개', '설후', '등록', '까지', '다', '햇습', '니당다', '정말', '사용', '하다', '편리하다']"
1649,2019,10,30,5,편하고 좋아요 다른분들 소개 좀 했고요 앞으로 발전하기를 기원합니다,"['편하다', '좋다', '다른', '분들', '소개', '좀', '하다', '앞', '으로', '발전', '하다', '기원', '하다']"
1650,2021,12,21,1,"이거 진짜 개같은 어플임. 나는 미니 카드가 있는데 입출금 계좌를 못 만든다네?? 이게 무슨 개소리인지. 그리고 26주 저금인가 뭔가 할때, 하라는거 다 하고 미니 카드 쪽으로 넘어갔을때 왜 거기서 걸리는 지 모르겠음. 이 **것들. 어플 이상하게도 만들어 놨네.","['이', '거', '진짜', '개', '같다', '어플', '임', '나', '는', '미니', '카드', '가', '있다', '입출금', '계좌', '를', '못', '만들다', '이', '게', '무슨', '개', '소리', '인지', '그리고', '주', '저금', '인가', '뭔가', '하다', '때', '하라', '는', '거', '다', '하다', '미니', '카드', '쪽', '으로', '넘어가다', '때', '왜', '거기', '서', '걸리다', '지다', '모르다', '이', '것', '들', '어플', '이상하다', '만들다', '놨', '네']"
1651,2021,3,21,3,안녕하세요. 저는 매우 만족 하고있습니다. 여기는 로그인이 너무 편하드라구요. 저 토스는 오류가 많아서 싫었는데 여기는 오류 란걸 까먹은 거 같으라구요. 그래서 별점 3드리겠습니다,"['안녕하다', '저', '는', '매우', '만족', '하다', '여기다', '로그인', '이', '너무', '편', '하드', '라', '구', '요', '저', '토스', '는', '오류', '가', '많다', '싫다', '여기다', '오류', '란걸', '까먹다', '거', '같다', '그래서', '별', '점', '드리다']"
1652,2020,2,4,1,민증 계속 재촬영 넘어가요 민증만 갖다대면 화질이 흐려지고 이상하네요 증말시르다,"['민증', '계속', '재', '촬영', '넘어가다', '민증', '만', '갖다', '대면', '화질', '이', '흐려지다', '이상하다', '증말', '시르다']"
1653,2021,12,1,4,다 좋은데 송금이 늦게 됩니다 바로바로 안되고 3분 정도 늦어요,"['다', '좋다', '송금', '이', '늦다', '되다', '바로바로', '안되다', '분', '정도', '늦다']"
1654,2019,12,10,5,너무 편하고 또한 수수료도 없어서 정말 좋아요,"['너무', '편하다', '또한', '수수료', '도', '없다', '정말', '좋다']"
1655,2021,11,11,5,"ㄹㅇ 대박입니다...역대급 직관적인 ui, 편리성 등등... 이것들이 당연한 줄 알았다가 신한 밈 써볼라다가 빡쳐서 다시 여기로 돌아옵니다...카카오뱅크 화이팅...","['ㄹㅇ', '대박', '이다', '역대', '급', '직관', '적', '인', '편리', '성', '등등', '이', '것', '들', '이', '당연하다', '줄', '알다', '신한', '밈', '써다', '볼라', '다가', '빡치다', '다시', '여기', '로', '돌아오다', '카카오', '뱅크', '화이팅']"
1656,2021,2,24,4,모든부분이 다좋았습니다 한가지아쉬운건 제가 최근에 기기변경을했는데 본인인증이필요하더라고요 휴대폰이 이번에 제명의가아니라 부모님명의로해서 인증이안되 사용이안되더라고요 본인인증방법을 아이핀인증이라던지 본인명으카드인증이라던지 다른거도 필요하다고생각합니다 이부분좀 개선해주시면 감사하겠습니다,"['모든', '부분', '이', '다', '좋다', '한가지', '아쉽다', '제', '가', '최근', '에', '기', '기', '변경', '을', '하다', '본인', '인증', '이', '필요하다', '휴대폰', '이', '이번', '에', '제', '명의', '가', '아니다', '부모님', '명의', '로', '하다', '인증', '이', '안되다', '사용', '이', '안되다', '본인', '인증', '방법', '을', '아이핀', '인증', '이라', '던지다', '본인', '명', '으', '카드', '인증', '이라', '던지다', '다른', '거도', '필요하다', '생각', '하다', '이', '부분', '좀', '개선', '해주다', '감사하다']"
1657,2018,10,15,5,편리하게 잘 사용 하고 있습니다. 감사드리면서 수고 하세요.,"['편리하다', '자다', '사용', '하다', '있다', '감사', '드리다', '수고', '하다']"
1658,2021,7,18,1,아니 왜 계속 올바르게 번호들 다 눌렀는데 한 100정도 해봤는데 계속 본인확인 똑봐로 입력했는지 보라는데 24시간 고객센테에 물어봐도 해결 되지도 안고 요즘 카카오뱅크 왜 이래요ㅠㅠㅠㅠㅠㅠ,"['아니다', '왜', '계속', '올바르다', '번호', '들', '다', '누르다', '하다', '정도', '해봤다', '계속', '본인', '확인', '똑', '보다', '입력', '하다', '보다', '시간', '고객', '세다', '물어보다', '해결', '되다', '안고', '요즘', '카카오', '뱅크', '왜', '이다', 'ㅠㅠㅠㅠㅠㅠ']"
1659,2021,6,11,1,민증 사진인식도 못할거면 직접입력가능하게 해주세요,"['민증', '사', '진인', '식', '도', '못', '하다', '직접', '입력', '가능하다', '해주다']"
1660,2020,12,12,1,"원래 여기 계좌가 있는데 다시 사용하려고 깔았는데, 민증이 안된다고 운전면허증을 찍으라는데.... 카카오뱅크의 제 계좌 보려면 면허증을 따야 접근할 수 있는 건가여...ㅠ","['원래', '여기', '계좌', '가', '있다', '다시', '사용', '하다', '깔다', '민증', '이', '안되다', '운전면허증', '을', '찍다', '카카오', '뱅크', '의', '제', '계좌', '보다', '면허증', '을', '따다', '접근', '하다', '수', '있다', '건가', '여', 'ㅠ']"
1661,2019,10,13,1,예금 금리가 인하된 걸 공지도 안하고 임의로 하고 있네 가장 기본적인 건 지키면서 합시다 사람 조금 모였다고 벌써부터 고객 우롱하고 등쳐먹을 생각하지 말고,"['예금', '금리', '가', '인하', '되다', '걸', '공지', '도', '안', '하고', '임의', '로', '하다', '있다', '가장', '기본', '적', '인', '건', '지키다', '하다', '사람', '조금', '모이다', '벌써', '부터', '고객', '우롱', '하고', '등', '치다', '먹다', '생각', '하다', '말고']"
1662,2020,11,8,1,계좌 찾으려하니깐 신분증 촬영 인식하라해서 했는데 계속 재촬영하라그러고 이번엔 신분증이 맞지 않다고 통보를 해버리네요 촬영해서 정보 기입하게 하는 시스템을 없애버리던가 수기로 기입하게 해주세요,"['계좌', '찾다', '려', '하', '니깐', '신분증', '촬영', '인식', '하', '라', '하다', '하다', '계속', '재', '촬영', '하', '라', '그렇다', '이번', '엔', '신분증', '이', '맞다', '않다', '통보', '를', '해', '버리다', '촬영', '하다', '정보', '기입', '하다', '하다', '시스템', '을', '없애다', '버리다', '수기', '로', '기입', '하다', '해주다']"
1663,2020,3,3,5,편리함은 물론 신뢰도 높고 매우 좋습니다,"['편리하다', '물론', '신뢰', '도', '높다', '매우', '좋다']"
1664,2018,12,25,1,노트9로 기변후 로그인 오류로 6번째 다시 깔앗다가 설치햇다가 짜증나죽겠음...다시 주거래 바꿔야할듯..,"['노트', '로', '기변', '후', '로그인', '오류로', '번째', '다시', '깔다', '설치', '햇', '다가', '짜증나다', '죽다', '다시', '주거', '래', '바꾸다', '야하다']"
1665,2020,4,27,3,"아직은 불편함,스마트폰 입력 출력 필요.","['아직', '은', '불편하다', '스마트폰', '입력', '출력', '필요']"
1666,2021,12,15,1,ATM에QR코드를 먼저 업데이트 하고 QR을 찍으라고 해야 하는거 아닙니까? 예전 방식만 되고 QR은 안나오고 출금 어떻게함? 두가지 다 할수있게 하던가,"['에', '코드', '를', '먼저', '업데이트', '하다', '을', '찍다', '하다', '하다', '아니다', '예전', '방식', '만', '되다', '은', '안', '나오다', '출금', '어떻다', '함', '두', '가지', '다', '하다', '하다']"
1667,2019,12,11,5,편리하고 은행이용 시간을 절약할수 있어서 너무 좋아요,"['편리하다', '은행', '이용', '시간', '을', '절약', '하다', '있다', '너무', '좋다']"
1668,2018,10,29,5,최고예요. 복잡하지않고 간단히 빠르게~~,"['최고', '예요', '복잡하다', '않다', '간단하다', '빠르다']"
1669,2020,4,1,5,번거로운 보안카드 없이 한번에 오케이 확실히 편리합니다******,"['번거롭다', '보안', '카드', '없이', '한번', '에', '오케이', '확실하다', '편리하다']"
1670,2019,7,24,1,존재해서는 안될 앱. 카카오 항상 응원하는데 이건 그냥 쓰레기 앱. 계좌 만들자마자 해지함. 그것도 1시간 걸림. 하루종일 로딩에 렉 걸려서 아예 사용을 할 수가 없음. 혜택도 딱히 없고 굳이 은행을 놔두고 사용할 필요없음. 특히 렉걸리고 로딩시간 긴거 때문에 사용을 할 수가 없음. 그냥 탄생했으면 안되는 앱.,"['존재', '하다', '안되다', '앱', '카카오', '항상', '응원', '하다', '이건', '그냥', '쓰레기', '앱', '계좌', '만들다', '해지', '함', '그것', '도', '시간', '걸리다', '하루', '종일', '로딩', '에', '렉', '걸리다', '아예', '사용', '을', '하다', '수가', '없다', '혜택', '도', '딱하다', '없다', '굳이', '은행', '을', '놔두다', '사용', '하다', '필요없다', '특히', '렉', '걸리다', '로딩', '시간', '기다', '때문', '에', '사용', '을', '하다', '수가', '없다', '그냥', '탄생', '하다', '안되다', '앱']"
1671,2019,12,17,4,좋아요 보이스피싱 당할뻔했는데 모니터링후 빠른 대처로막았어요 상담원님 감사합니다^^,"['좋다', '보이스피싱', '당하다', '뻔하다', '모니터링', '후', '빠르다', '대처', '로', '막다', '상담', '원님', '감사하다']"
1672,2022,1,12,5,사용하기가 생각외로 번거롭습니다 고객센터도 연결안되고 어떻게 해야할지....,"['사용', '하다', '생각', '외로', '번거롭다', '고객', '센터', '도', '연결', '안되다', '어떻다', '하다', '하다']"
1673,2020,1,2,5,카뱅은 사랑입니다♡ 너무 쉽고 편하게 사용하고 있습니다~~ 평생 애용할거예요♡,"['카뱅', '은', '사랑', '이다', '너무', '쉬다', '편하다', '사용', '하고', '있다', '평생', '애용', '하다']"
1674,2020,10,20,5,아주 좋고 아주 편하고 아주 유용하게 자주 쓰고 있습니다,"['아주', '좋다', '아주', '편하다', '아주', '유용하다', '자주', '쓰다', '있다']"
1675,2020,10,25,1,본인인증 하려고 하는데 신분증 사진 촬영이 먹통임. 수동이라도 입력하게 해주든가. 말만 대기업이지 수준는 중소기업급.,"['본인', '인증', '하다', '하다', '신분증', '사진', '촬영', '이', '먹통', '임', '수동', '이라도', '입력', '하다', '해주다', '말', '만', '대기업', '이지', '수준', '늘다', '중소기업', '급']"
1676,2019,7,31,5,이체시 매우 편합니다. 수수료 없는것도 좋습니다.,"['이체', '시', '매우', '편하다', '수수료', '없다', '좋다']"
1677,2020,9,22,1,무슨 설치가 이렇게 오래걸려요? 누가 이쪽으로 돈을보냈는데 설치 다운로드만 10분째 돌고 있어요 취소했다 다시해도 마찬가지ㅠ,"['무슨', '설치', '가', '이렇게', '오래', '걸리다', '누가', '이', '쪽', '으로', '돈', '을', '보내다', '설치', '다운로드', '만', '분', '째', '돌다', '있다', '취소', '하다', '다시', '하다', '마찬가지', 'ㅠ']"
1678,2019,7,21,1,카카오카드 다사용좀 가능하게해주세요 신용이좋치않아서..카드발급 불가라는건 알겠는데.. 후불빼고 사용할수있게..,"['카카오', '카드', '다사', '용좀', '가능하다', '해주다', '신', '용이', '좋다', '않다', '카드', '발급', '불가', '라는', '건', '알다', '후불', '빼다', '사용', '하다']"
1679,2020,3,10,5,편리한 이체 접근과 나의 금융을 여러가지 방법으로 분산 관리할수 있는점이 가장큰 매력인거 같습니다.,"['편리하다', '이체', '접근', '과', '나', '의', '금융', '을', '여러가지', '방법', '으로', '분산', '관리', '하다', '있다', '점', '이', '가장', '크다', '매력', '인거', '같다']"
1680,2020,1,9,1,업데이트 해야 쓸수 있담서 업데이트가 안되면 어떡하라능거요....,"['업데이트', '하다', '쓸다', '있다', '담', '서', '업데이트', '가', '안되다', '어떡하다', '능거', '요']"
1681,2020,4,1,5,저축안하면 모아지지않고 지출이되는데 부담적은 금액으로목돈이만들어 지다보니 재미있어요~^^,"['저축', '안', '하다', '모으다', '않다', '지출', '이', '되다', '부담', '적', '은', '금액', '으로', '목돈', '이', '만들다', '지다', '보다', '재미있다']"
1682,2020,9,16,5,1년이상 사용해보니 편하고좋으네요 신용대출도 무지 간단하고 인기좋은이유가다있네요ㅋ,"['년', '이상', '사용', '해보다', '편하다', '좋다', '신용', '대출', '도', '무지', '간단하다', '인기', '좋다', '이유', '가다', 'ㅋ']"
1683,2019,7,24,4,수수료 없이 사용할 수 있고 고금리의 적금을 넣을 수 있어 좋아요.,"['수수료', '없이', '사용', '하다', '수', '있다', '고', '금리', '의', '적금', '을', '넣다', '수', '있다', '좋다']"
1684,2020,7,13,5,쉽고 간단하게 사용용이.편리한금용이용,"['쉬다', '간단하다', '사', '용용', '이', '편리하다', '금용', '이용']"
1685,2020,8,26,5,너무 편리하고 쉽게 알아 볼 수 있어 넘 좋습니다,"['너무', '편리하다', '쉬다', '알', '아', '볼', '수', '있다', '넘다', '좋다']"
1686,2019,12,15,5,카뱅 최고ㆍ이체도 편하고 통장개설도 편하고ㆍ 보는것도 한눈에 보이고ㆍ최고,"['카뱅', '최고', '이체', '도', '편하다', '통장', '개설', '도', '편하다', '보다', '한눈', '에', '보이', '고', '최고']"
1687,2020,10,21,5,카뱅 접하니 넘 좋은것같아요~근데 등급이 낮으믄 카뱅대출 힘든것같네요 ..카뱅처음나왔을때 대출 좋았다던데,"['카뱅', '접', '하다', '넘다', '좋다', '것', '같다', '근데', '등급', '이', '낮다', '믄', '카뱅', '대출', '힘드다', '같다', '카뱅', '처음', '나오다', '때', '대출', '좋다']"
1688,2020,7,21,1,오픈뱅킹 계좌 금액만 가져올수있고 조회는 않됨. 다른은행은 다 기능 제공하는데.,"['오픈', '뱅킹', '계좌', '금액', '만', '가져오다', '조회', '는', '않다', '되다', '다른', '은행', '은', '다', '기능', '제공', '하다']"
1689,2018,10,7,2,자꾸 꺼져서 재설치만 몇번째인지 모르겠어요 알림도 늦거나 안오기도하고 불편해요,"['자꾸', '꺼지다', '재', '설치', '만', '몇번', '째', '인지', '모르다', '알림', '도', '늦다', '알다', '기도', '하고', '불편하다']"
1690,2019,10,16,5,최고입니다 편하고 수수료 부담도 없고 대출이자도 시중은행과 비교가 안됨,"['최고', '이다', '편하다', '수수료', '부담', '도', '없다', '대출', '이', '자도', '시중', '은행', '과', '비교', '가', '안되다']"
1691,2019,8,16,4,간편하게 사용할 수 있고 다양한 종류의 제품을 만나볼 수 있습니다,"['간편하다', '사용', '하다', '수', '있다', '다양하다', '종류', '의', '제품', '을', '만', '나볼', '수', '있다']"
1692,2019,10,8,5,"이번에 새로생긴 신용정보 올리기 이용하는데, 공인인증서 입력하고 기다리는데.. 50퍼센트 정도에 '외부기관에서 신용정보를 가져오고있습니다?' 비슷한 문구였던거같은데.. 거기서 어플이 계속 강제종료되네요 확인해보셔야 할꺼같아요.","['이번', '에', '새롭다', '생기다', '신용정보', '올', '리기', '이용', '하다', '공인', '인증서', '입력', '하고', '기다리다', '퍼센트', '정도', '에', '외부', '기관', '에서', '신용정보', '를', '가져오다', '비슷하다', '문구', '이다', '같다', '거기', '서', '어플', '이', '계속', '강제', '종료', '되다', '확인', '해보다', '하다', '같다']"
1693,2020,7,8,2,어플업데이트후 상품들 터치하면 자동으로 어플이 죽네요..갤5광대역 os 5.0,"['어플', '업데이트', '후', '상품', '들', '터치', '하다', '자동', '으로', '어플', '이', '죽다', '개다', '광대역']"
1694,2018,12,21,5,해외유심사용일때도 쓸수있으면 정말 좋겠습니다 ㅠ,"['해외', '유심', '사용', '일', '때', '도', '쓸다', '정말', '좋다', 'ㅠ']"
1695,2020,6,5,1,신분증 인증이 안되서 문의글 올리고 전화상담했지만 한달째 고치지를 못하다니... 실망입니다. 인증이 신분증 말고는 전무하다뇨... 심지어 카카오페이 인증도 있잖습니까?,"['신분증', '인증', '이', '안되다', '문의', '글', '올리다', '전화', '상', '담하다', '한', '달', '째', '고치다', '못', '하다', '실망', '이다', '인증', '이', '신분증', '말고는', '전무하다', '뇨', '심지어', '카카오', '페이', '인증', '도', '있다']"
1696,2019,4,10,1,아무리 휴대폰인증이 우선이라지만..그래도 자기명의가 아닌사람은 가입도 못하는게 무슨 은행인가요...공인인증서나 다른 나이스핀이런거라도 가입할수 있게 해줘야지...참나..,"['아무리', '휴대폰', '인증', '이', '우선', '이르다', '그래도', '자기', '명의', '가', '아니다', '사람', '은', '가입', '도', '못', '하다', '무슨', '은행', '인가요', '공인', '인증서', '나', '다른', '나이', '스핀', '이런', '거', '라도', '가입', '하다', '있다', '해주다', '참나']"
1697,2020,12,14,4,폰하나로 언제 어디서나 24시간 수수료없이 넘 좋아요 ♡,"['폰', '하나로', '언제', '어디', '서나', '시간', '수수료', '없이', '넘다', '좋다']"
1698,2020,2,10,4,편리하고 소소한.. 적금관리.. 다 좋네요,"['편리하다', '소소하다', '적금', '관리', '다', '좋다']"
1699,2019,7,19,2,직장이 있는자가 신용이 높고 대출 하기에 좋은건 알지만 그렇지 못한 사람은 예금이 많아도 대출은 강건너 불구경,"['직장', '이', '있다', '자가', '신용', '이', '높다', '대출', '하다', '좋다', '건', '알', '지만', '그렇다', '못', '한', '사람', '은', '예금', '이', '많다', '대출', '은', '강', '건너', '불', '구경']"
1700,2019,10,13,2,잘쓰나가 갑자기 패턴이 계속 안되서 못쓰고 있어여,"['잘쓰다', '갑자기', '패턴', '이', '계속', '안되다', '못', '쓰다', '있다']"
1701,2020,4,27,5,편의성이 높아졌어요(계좌이동!!),"['편의', '성', '이', '높아지다', '계좌', '이동']"
1702,2020,2,12,1,전월세자금대출 알아보려고 업데이트하려는데 계속 불가하다고 나와요.,"['전월세', '자금', '대출', '알아보다', '업데이트', '하다', '계속', '불가하다', '나오다']"
1703,2019,4,1,4,보안만잘된다면 금융그래가 편리해서 좋습니다.,"['보안', '만', '잘', '되다', '금융', '그렇다', '편리하다', '좋다']"
1704,2021,4,22,5,입출금통장처럼 자유적금에도 메모기능이 있으면 좋겠어요!!,"['입출금', '통장', '처럼', '자유적금', '에도', '메모', '기능', '이', '있다', '좋다']"
1705,2020,11,7,1,이모티콘이 사라졌어요 어디갔죠?어디갔을까요?이모티콘받고싶어서 산것도있는데...없어졌는데 어떻게된거죠 어떻하죠??,"['이모티콘', '이', '사라지다', '어디', '가다', '어디', '가다', '이모티콘', '받다', '사다', '있다', '없어지다', '어떻다', '된거', '죠', '어떻다']"
1706,2021,10,4,2,저금통 엿보기 기능 다시 살려내셈 당기는 기능 너무 불편함,"['저금', '통', '엿보다', '기능', '다시', '살리다', '당기다', '기능', '너무', '불편하다']"
1707,2019,10,8,4,편리하고 빠르게 안전하게 믿음직합니다.,"['편리하다', '빠르다', '안전하다', '믿음직하다']"
1708,2020,6,14,3,한도계좌 풀때 사진 촬영을 하는데 찍이지가 않네요....,"['한도', '계좌', '풀때', '사진', '촬영', '을', '하다', '찍다', '않다']"
1709,2021,8,5,5,요즘 너무 힘들었는데 카뱅이 큰 도움이 되었네요 넘 고맙고 감사드림니다~♡^^♡,"['요즘', '너무', '힘들다', '카', '뱅이', '크다', '도움', '이', '되어다', '넘다', '고맙다', '감사', '드리다']"
1710,2019,3,27,1,아 업데이트안돼서 삭제하고 다운받을랬는데 다운도안됨,"['아', '업데이트', '안', '돼다', '삭제', '하고', '다운', '받다', '랬', '늘다', '다운', '도', '안되다']"
1711,2019,3,19,5,전 아주 맘에 들어요 ㅎ 편하고 좋음 현금 찾을때만 빼고요 ㅠ,"['전', '아주', '맘', '에', '들다', 'ㅎ', '편하다', '좋다', '현금', '찾다', '때', '만', '빼다', 'ㅠ']"
1712,2019,1,22,5,늘~함께하는 너무 편하게 쓰고 있어요.(현금 소지 안하고 다녀도 되고) 감사합니다.,"['늘', '함께', '하다', '너무', '편하다', '쓰다', '있다', '현금', '소지', '안', '하고', '다니다', '되다', '감사하다']"
1713,2020,4,18,5,매우 좋다고 생각합니다만 아쉬운 점은 이 앱을 아직도 모르는 사람이 많은 것! ㅠㅠ,"['매우', '좋다', '생각', '하다', '아쉽다', '점', '은', '이', '앱', '을', '아직도', '모르다', '사람', '이', '많다', '것', 'ㅠㅠ']"
1714,2019,10,26,5,너무 편리하고 좋아요 세이프박스 ☆☆☆☆☆ 모임통장☆☆☆☆☆ 짱 좋음,"['너무', '편리하다', '좋다', '세이프', '박스', '모임', '통장', '짱', '좋다']"
1715,2020,10,7,4,적금에 용도 분류할수있는 이름넣는 기능 있으면 좋겠어요!,"['적금', '에', '용도', '분류', '하다', '이름', '넣다', '기능', '있다', '좋다']"
1716,2021,5,28,1,앱 오류에다 쓰레기 같은 광고로 이미지 날려먹고.. 은행 많은데 쓸 이유가 싹 사라졌네요 그냥 이대로 사라졌으면..,"['앱', '오류', '에다', '쓰레기', '같다', '광고', '로', '이미지', '날다', '먹다', '은행', '많다', '쓸다', '이유', '가', '싹', '사라지다', '그냥', '이대로', '사라지다']"
1717,2020,1,2,2,당장이체해야하는데 자꾸 업뎃하라나오구 업뎃은 안돼고 나중에 누르면 나중에 업뎃 할수 있어야 하는거 아닌가요,"['당장', '이체', '하다', '자꾸', '업뎃', '하', '라', '나오다', '업뎃', '은', '안', '돼다', '나중', '에', '누르다', '나중', '에', '업뎃', '하다', '있다', '하다', '아니다']"
1718,2019,8,8,5,은행갈일없어 좋긴하나 현찰 입금할때는 찾으러다녀야해서 조금 불편하네요 아주 조금,"['은행', '갈다', '일', '없다', '좋다', '하나', '현찰', '입금', '하다', '때', '는', '찾다', '다니다', '야하다', '조금', '불편하다', '아주', '조금']"
1719,2021,12,30,1,업데이트하고 계좌내용볼려고하면 강제로꺼집니다,"['업데이트', '하고', '계좌', '내용', '보다', '하다', '강제', '로', '꺼지다']"
1720,2019,4,2,5,정말 편하고 좋아요~써보니 더 좋다는 걸 느낀 후 주거래은행을 카뱅으로 바꿨어요~,"['정말', '편하다', '좋다', '써다', '보다', '더', '좋다', '걸', '느끼다', '후', '주', '거래', '은행', '을', '카뱅', '으로', '바꾸다']"
1721,2021,3,26,2,다른 앱은 다 되는데 왜 갑자기 네트워크 오류라고 접속이 안되고 난리입니까?,"['다른', '앱', '은', '다', '되다', '왜', '갑자기', '네트워크', '오류', '라고', '접속', '이', '안되다', '난리', '입', '니까']"
1722,2020,2,25,1,내신용정보 누르면 오류뜨면서 앱이 종료됩니다. 해결좀 해주세요,"['내', '신용정보', '누르다', '오류', '뜨다', '앱', '이', '종료', '되다', '해결', '좀', '해주다']"
1723,2019,10,8,5,너무 편해요 많은 금융사에 자동이체 되었음 좋겠어요,"['너무', '편하다', '많다', '금융', '사', '에', '자동', '이체', '되어다', '좋다']"
1724,2019,6,18,1,네트워크 오류가 나서 안되요 에러코드(null)로 뜨는데 화면 캡쳐도 안되네요 어떻게 해야되는지 알려주세요,"['네트워크', '오류', '가', '나서다', '안되다', '에러', '코드', '로', '뜨다', '화면', '캡쳐', '도', '안되다', '어떻다', '하다', '되다', '알다']"
1725,2018,11,3,5,저도 윗분들처럼 로그인이 잘안되어서확인해보니 주민증은 불가입니디. 평소롸달리 계속오류.. 운전면허증도 오인식 잘못인식되어서 수정입력하고나니 공지사항으로 그제서야 1104 22시까지 주민증불가 ㅡ.ㅡ,"['저', '도', '윗', '분들', '처럼', '로그인', '이', '잘', '안되다', '확인', '해보다', '주', '민증', '은', '불가', '이다', '평소', '롸', '달리', '계속', '오류', '운전면허증', '도', '오', '인식', '잘못', '인식', '되어다', '수정', '입력', '하고', '나니', '공', '지', '사항', '으로', '그', '제', '서다', '시', '까지', '주', '민증', '불가', 'ㅡㅡ']"
1726,2021,6,10,5,편해서 좋아요 근데 모임통장은 상대방도 알림이 왔으면 좋겠습니다!,"['편하다', '좋다', '근데', '모임', '통장', '은', '상대방', '도', '알림', '이', '오다', '좋다']"
1727,2019,7,22,3,HTTP 502 Proxy Error 이 오류 뜨는데 뭔가요? 돈이체해야하는데..;; 불안해서 못쓰겠네요,"['이', '오류', '뜨다', '뭔가', '요', '돈', '이체', '하다', '불안하다', '못', '쓰다']"
1728,2019,9,5,3,만 19세가 지났는데 비상금 신청이 안됀다고하고 심지어 10번중의 9번은 실명정보가 일치하지 않는다고 그러네요. 제가 제 이름이랑 주민번호를 맞게 치는데 왜 자꾸 일치하지않는다고 뜨는건가요? 핸드폰도 제 명의입니다.,"['만', '세', '가', '지나다', '비상', '금', '신청', '이', '안', '돼다', '심지어', '번', '중', '의', '번은', '실명', '정보', '가', '일치', '하다', '않다', '그렇다', '제', '가', '제', '이름', '이랑', '주민', '번호', '를', '맞다', '치다', '왜', '자꾸', '일치', '하다', '않다', '뜨다', '가요', '핸드폰', '도', '제', '명의', '이다']"
1729,2019,8,27,5,너무나 손쉽게 편리하게 이용가능해서 좋아요,"['너무나', '손쉽다', '편리하다', '이용', '가능하다', '좋다']"
1730,2021,5,4,1,앱이 안 열려요. 플레이스토어에는 3월 25일인가 업데이트가 마지막인데 카뱅 담당자는 4월에 업데이트 있었다고 하네요. 근데 왜 플레이스토어에 안 뜨는지; 고객센터도 모르겠다고 하고. 인터넷 금융기관인데 앱이 안 열리면 어쩌라는건지,"['앱', '이', '안', '열리다', '플레이스토어', '에는', '월', '일인', '가', '업데이트', '가', '마지막', '인데', '카뱅', '담당자', '는', '월', '에', '업데이트', '있다', '하다', '근데', '왜', '플레이스토어', '에', '안', '뜨다', '고객', '센터', '도', '모르다', '하다', '인터넷', '금융기관', '인데', '앱', '이', '안', '열리다', '어쩌', '라는', '건지다']"
1731,2020,6,1,5,간편하고 안전하게 사용할수 있는 쉬운 뱅킹,"['간편하다', '안전하다', '사용', '하다', '있다', '쉽다', '뱅킹']"
1732,2020,2,4,2,카카오뱅크에 자유적금을 들었는데 바로가기 추가가 안되나요 아니면 제가 잘몰라서 그런건가요 바로가기 추가 어떻게 하는지 전화좀 부탁드립니다,"['카카오', '뱅크', '에', '자유적금', '을', '들다', '바로가기', '추가', '가', '안되다', '아니다', '제', '가', '잘', '모르다', '그런', '건가', '요', '바로가기', '추가', '어떻다', '하다', '전화', '좀', '부탁드리다']"
1733,2019,9,10,4,뱅크샐러드 연동은 언제가능해요? 빨리 해주세요ㅜㅜ 그리고.. 26주 적금에서.. 매주 얼마씩 늘어나는 화면잇잖아요 거기에 그 주수가 지낫음 지워지는형식으로 표현 안될까요? 볼때마다 햇갈려요ㅠ,"['뱅크', '샐러드', '연동', '은', '언제', '가능하다', '빨리', '해주다', 'ㅜㅜ', '그리고', '주', '적금', '에서', '매주', '얼마', '씩', '늘어나다', '화면', '잇다', '거기', '에', '그', '주', '수가', '지다', '낫다', '지워지다', '형식', '으로', '표현', '안되다', '요', '볼때', '마다', '햇', '갈리다', 'ㅠ']"
